Sno,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed
5232,-,-,1128,24,2306
5233,-,-,191117,2562,281817
5234,-,-,1771,5,2658
5235,-,-,53286,182,75558
5236,-,-,68510,450,101551
5237,-,-,1118,28,2009
5238,-,-,10046,134,14987
5239,-,-,1384,2,1843
5240,-,-,136251,4188,151928
5241,-,-,7488,98,11339
5242,-,-,60553,2765,77559
5243,-,-,38939,528,46410
5244,-,-,2632,19,3993
5245,-,-,20676,527,28021
5246,-,-,14024,228,22389
5247,-,-,134811,3831,219926
5248,-,-,27795,146,42885
5249,-,-,1307,10,1909
5250,-,-,33353,1094,44433
5251,-,-,408286,19749,584754
5252,-,-,2438,13,4390
5253,-,-,596,6,1292
5254,-,-,356,0,777
5255,-,-,1321,8,3340
5256,-,-,40727,333,57126
5257,-,-,4224,106,7354
5258,-,-,18863,771,30041
5259,-,-,45254,862,59979
5260,-,-,661,1,1148
5261,-,-,272251,5641,332105
5262,-,-,68126,693,91361
5263,-,-,5151,55,7061
5264,-,-,7748,151,11940
5265,-,-,96231,2393,150061
5266,-,-,83836,2377,113432
5267,-,-,1226,28,2399
5268,-,-,201234,2650,289829
5269,-,-,1808,5,2701
5270,-,-,55215,189,76875
5271,-,-,72324,461,103844
5272,-,-,1137,29,2102
5273,-,-,10235,141,15471
5274,-,-,1431,2,1878
5275,-,-,137561,4196,152580
5276,-,-,7775,104,11639
5277,-,-,61512,2785,78680
5278,-,-,39601,538,47153
5279,-,-,2720,19,4156
5280,-,-,20943,542,28470
5281,-,-,14699,244,23055
5282,-,-,141491,3947,226966
5283,-,-,28894,156,44415
5284,-,-,1356,14,1948
5285,-,-,34038,1105,45455
5286,-,-,417123,20037,595865
5287,-,-,2632,16,4569
5288,-,-,675,6,1374
5289,-,-,371,0,789
5290,-,-,1422,8,3394
5291,-,-,42277,343,60050
5292,-,-,4443,110,7732
5293,-,-,19431,812,31206
5294,-,-,46604,876,61296
5295,-,-,673,1,1167
5296,-,-,278270,5766,338055
5297,-,-,70132,703,92255
5298,-,-,5286,59,7204
5299,-,-,8100,152,12175
5300,-,-,100432,2449,154418
5301,-,-,86771,2428,116498
5302,-,-,1325,29,2445
5303,-,-,209100,2732,296609
5304,-,-,1893,5,2741
5305,-,-,56734,197,79667
5306,-,-,76452,468,106307
5307,-,-,1183,30,2216
5308,-,-,10598,150,16025
5309,-,-,1459,2,1908
5310,-,-,138301,4214,153367
5311,-,-,8058,111,11994
5312,-,-,62595,2800,79710
5313,-,-,40610,550,48040
5314,-,-,2834,19,4174
5315,-,-,21296,548,28892
5316,-,-,15051,250,23752
5317,-,-,148562,4062,233283
5318,-,-,30025,169,46140
5319,-,-,1368,14,1966
5320,-,-,35025,1128,46385
5321,-,-,428514,20265,604358
5322,-,-,2734,17,4687
5323,-,-,679,6,1418
5324,-,-,372,0,789
5325,-,-,1530,8,3455
5326,-,-,43780,353,62294
5327,-,-,4627,114,8029
5328,-,-,20180,863,32696
5329,-,-,47654,887,62630
5330,-,-,701,1,1187
5331,-,-,283937,5886,343945
5332,-,-,72202,711,93937
5333,-,-,5404,62,7409
5334,-,-,8485,158,12493
5335,-,-,104808,2515,158216
5336,-,-,89703,2473,119578
5337,-,-,1421,30,2529
5338,-,-,218311,2820,306261
5339,-,-,1949,5,2875
5340,-,-,58294,203,82201
5341,-,-,80330,476,109498
5342,-,-,1243,30,2305
5343,-,-,10847,158,16833
5344,-,-,1524,2,1951
5345,-,-,139447,4226,154741
5346,-,-,8356,116,12333
5347,-,-,63703,2820,80802
5348,-,-,41298,557,48936
5349,-,-,2923,19,4235
5350,-,-,21886,561,29326
5351,-,-,15507,262,24477
5352,-,-,156949,4201,240948
5353,-,-,31390,175,47898
5354,-,-,1395,17,2010
5355,-,-,35713,1141,47375
5356,-,-,437870,20687,615477
5357,-,-,2789,18,4765
5358,-,-,685,6,1457
5359,-,-,379,0,860
5360,-,-,1664,8,3520
5361,-,-,45315,362,64533
5362,-,-,4909,123,8396
5363,-,-,21762,898,34400
5364,-,-,48960,898,63977
5365,-,-,755,2,1207
5366,-,-,289787,6007,349654
5367,-,-,73991,719,95700
5368,-,-,5497,65,7645
5369,-,-,8724,164,12961
5370,-,-,109607,2585,162434
5371,-,-,92690,2528,122753
5372,-,-,1529,30,2604
5373,-,-,226372,2906,316003
5374,-,-,2022,5,2950
5375,-,-,60348,213,84317
5376,-,-,84404,487,112437
5377,-,-,1351,31,2396
5378,-,-,11185,161,17485
5379,-,-,1604,2,1995
5380,-,-,140767,4235,156139
5381,-,-,8713,124,12675
5382,-,-,64823,2837,81942
5383,-,-,42056,567,49930
5384,-,-,2992,19,4411
5385,-,-,22497,572,30034
5386,-,-,16175,277,26090
5387,-,-,164150,4327,249590
5388,-,-,32607,182,50231
5389,-,-,1397,18,2048
5390,-,-,36475,1159,48351
5391,-,-,446881,21033,628642
5392,-,-,2885,18,4876
5393,-,-,694,6,1506
5394,-,-,384,0,873
5395,-,-,1706,8,3558
5396,-,-,46936,372,67122
5397,-,-,5312,129,8750
5398,-,-,22703,921,36084
5399,-,-,49963,910,65289
5400,-,-,789,3,1232
5401,-,-,296171,6123,355449
5402,-,-,75186,729,97424
5403,-,-,5565,65,7835
5404,-,-,9132,178,13225
5405,-,-,115227,2638,167510
5406,-,-,95663,2581,125922
5407,-,-,1638,31,2680
5408,-,-,235218,3001,325396
5409,-,-,2093,5,3066
5410,-,-,63120,221,86052
5411,-,-,87660,492,114941
5412,-,-,1390,31,2515
5413,-,-,11739,168,18501
5414,-,-,1627,2,2030
5415,-,-,141826,4257,157354
5416,-,-,9063,126,13099
5417,-,-,65946,2853,83107
5418,-,-,42793,578,50926
5419,-,-,3085,23,4538
5420,-,-,23225,578,30717
5421,-,-,17057,286,26753
5422,-,-,170381,4429,256975
5423,-,-,33824,191,52199
5424,-,-,1436,18,2077
5425,-,-,37540,1171,49493
5426,-,-,459124,21359,643289
5427,-,-,3002,18,4925
5428,-,-,730,6,1661
5429,-,-,402,0,895
5430,-,-,1921,8,3583
5431,-,-,48577,380,70020
5432,-,-,5634,137,9292
5433,-,-,23037,957,37824
5434,-,-,51190,921,66619
5435,-,-,827,3,1290
5436,-,-,301913,6239,361435
5437,-,-,76967,737,99391
5438,-,-,5649,69,8091
5439,-,-,9433,187,13636
5440,-,-,121090,2733,172334
5441,-,-,98789,2634,129119
5442,-,-,1744,32,2747
5443,-,-,244045,3092,334940
5444,-,-,2125,5,3126
5445,-,-,65596,227,87908
5446,-,-,91552,498,117413
5447,-,-,1426,33,2631
5448,-,-,12022,180,19510
5449,-,-,1652,2,2082
5450,-,-,142908,4270,158604
5451,-,-,9540,135,13484
5452,-,-,67267,2867,84311
5453,-,-,43413,585,52129
5454,-,-,3234,25,4728
5455,-,-,23805,593,31371
5456,-,-,18372,297,28196
5457,-,-,176942,4522,264546
5458,-,-,35243,203,54182
5459,-,-,1449,19,2133
5460,-,-,38527,1185,50640
5461,-,-,470873,21698,657450
5462,-,-,3261,20,5049
5463,-,-,749,6,1718
5464,-,-,420,0,903
5465,-,-,2074,8,3619
5466,-,-,50504,390,72718
5467,-,-,5934,143,9594
5468,-,-,23893,991,39327
5469,-,-,52496,933,67954
5470,-,-,834,3,1336
5471,-,-,307677,6340,367430
5472,-,-,78735,744,101865
5473,-,-,6061,70,8371
5474,-,-,9676,192,14083
5475,-,-,126657,2797,177239
5476,-,-,101871,2689,132364
5477,-,-,1853,32,2808
5478,-,-,252638,3189,345216
5479,-,-,2228,5,3223
5480,-,-,67641,234,89468
5481,-,-,94858,503,119529
5482,-,-,1471,33,2776
5483,-,-,12394,189,20078
5484,-,-,1702,2,2120
5485,-,-,144138,4284,160016
5486,-,-,10019,140,13790
5487,-,-,68243,2881,85523
5488,-,-,44013,597,53290
5489,-,-,3341,29,4895
5490,-,-,24398,608,31981
5491,-,-,18507,308,28571
5492,-,-,184568,4615,271876
5493,-,-,36535,218,56354
5494,-,-,1469,21,2210
5495,-,-,39399,1206,51866
5496,-,-,480114,21995,671942
5497,-,-,3455,22,5132
5498,-,-,769,7,1811
5499,-,-,423,0,917
5500,-,-,2166,9,3635
5501,-,-,52277,399,75537
5502,-,-,6307,151,10112
5503,-,-,24302,1036,40643
5504,-,-,54144,944,69264
5505,-,-,871,3,1381
5506,-,-,313280,6420,373410
5507,-,-,80586,755,104249
5508,-,-,6182,72,8702
5509,-,-,10021,195,14566
5510,-,-,131295,2867,182453
5511,-,-,104959,2737,135596
5512,-,-,1963,33,2860
5513,-,-,260087,3282,353111
5514,-,-,2297,5,3263
5515,-,-,70900,242,90740
5516,-,-,98325,511,121947
5517,-,-,1492,37,2918
5518,-,-,12931,197,20918
5519,-,-,1753,2,2161
5520,-,-,145388,4300,161466
5521,-,-,10472,144,13999
5522,-,-,69212,2895,86624
5523,-,-,44822,603,54386
5524,-,-,3461,29,5001
5525,-,-,24832,617,32647
5526,-,-,19629,312,29677
5527,-,-,189564,4683,277814
5528,-,-,37645,223,58262
5529,-,-,1491,23,2279
5530,-,-,40390,1229,53129
5531,-,-,488271,22253,682383
5532,-,-,3616,22,5246
5533,-,-,776,8,1917
5534,-,-,459,0,918
5535,-,-,2294,9,3686
5536,-,-,54406,409,78530
5537,-,-,6657,159,10522
5538,-,-,26528,1086,41779
5539,-,-,55324,955,70609
5540,-,-,871,3,1403
5541,-,-,319327,6517,379385
5542,-,-,82411,761,106091
5543,-,-,6341,73,8902
5544,-,-,10480,200,15124
5545,-,-,135613,2926,187781
5546,-,-,108007,2794,138870
5547,-,-,2092,35,2904
5548,-,-,268828,3368,361712
5549,-,-,2427,5,3312
5550,-,-,73090,252,92619
5551,-,-,101292,514,123198
5552,-,-,1646,37,3035
5553,-,-,13424,206,22054
5554,-,-,1786,2,2181
5555,-,-,146588,4313,162527
5556,-,-,10909,148,14138
5557,-,-,70231,2908,87691
5558,-,-,45405,613,55460
5559,-,-,3584,29,5101
5560,-,-,25205,624,33075
5561,-,-,20870,330,31005
5562,-,-,197625,4810,283665
5563,-,-,38883,234,59504
5564,-,-,1517,23,2330
5565,-,-,41231,1246,54421
5566,-,-,502490,22465,693398
5567,-,-,3714,22,5362
5568,-,-,789,8,1976
5569,-,-,461,0,953
5570,-,-,2396,9,3714
5571,-,-,56925,419,81479
5572,-,-,6942,164,10859
5573,-,-,28357,1129,43284
5574,-,-,56600,967,71955
5575,-,-,934,3,1446
5576,-,-,325456,6614,385352
5577,-,-,84163,770,108670
5578,-,-,6414,78,9195
5579,-,-,10912,207,15529
5580,-,-,140107,2987,192382
5581,-,-,111292,2851,141837
5582,-,-,2231,37,2945
5583,-,-,278247,3460,371639
5584,-,-,2508,5,3412
5585,-,-,74814,260,94592
5586,-,-,104301,519,124536
5587,-,-,1713,40,3209
5588,-,-,13732,221,23341
5589,-,-,1820,2,2203
5590,-,-,147743,4330,164071
5591,-,-,11224,157,14530
5592,-,-,71236,2928,88805
5593,-,-,46496,623,56608
5594,-,-,3748,30,5154
5595,-,-,25594,638,33776
5596,-,-,21388,347,31973
5597,-,-,204439,4958,291826
5598,-,-,40339,244,61879
5599,-,-,1549,24,2420
5600,-,-,42310,1265,55800
5601,-,-,514790,22794,703823
5602,-,-,3812,24,5444
5603,-,-,832,8,2018
5604,-,-,464,0,967
5605,-,-,2611,9,3752
5606,-,-,59470,428,84231
5607,-,-,7273,172,11426
5608,-,-,29145,1178,44577
5609,-,-,58126,980,73325
5610,-,-,1054,3,1475
5611,-,-,332454,6721,391303
5612,-,-,85223,780,111688
5613,-,-,6574,83,9523
5614,-,-,11201,213,16014
5615,-,-,144754,3059,197388
5616,-,-,114543,2909,144801
5617,-,-,2309,41,2985
5618,-,-,286720,3541,382469
5619,-,-,2563,5,3555
5620,-,-,76962,274,96771
5621,-,-,106361,530,126714
5622,-,-,1796,41,3376
5623,-,-,14145,231,24550
5624,-,-,1862,2,2228
5625,-,-,148897,4347,165764
5626,-,-,11511,165,15027
5627,-,-,72282,2945,89994
5628,-,-,47613,634,58005
5629,-,-,3810,32,5321
5630,-,-,26193,657,34480
5631,-,-,22349,362,33046
5632,-,-,211688,5091,300406
5633,-,-,41690,257,64355
5634,-,-,1580,25,2451
5635,-,-,43246,1282,56864
5636,-,-,522427,23089,718711
5637,-,-,3829,25,5585
5638,-,-,874,8,2050
5639,-,-,473,0,967
5640,-,-,2611,9,3778
5641,-,-,62813,441,87602
5642,-,-,7486,180,11930
5643,-,-,30231,1219,46090
5644,-,-,59579,992,74670
5645,-,-,1076,3,1486
5646,-,-,338060,6839,397261
5647,-,-,86095,788,114483
5648,-,-,6697,85,9908
5649,-,-,11524,219,16549
5650,-,-,148562,3149,203028
5651,-,-,117857,2964,147775
5652,-,-,2374,42,3018
5653,-,-,295248,3633,393090
5654,-,-,2621,5,3633
5655,-,-,79307,278,98807
5656,-,-,109175,538,128780
5657,-,-,1977,43,3564
5658,-,-,14607,245,25988
5659,-,-,1916,2,2266
5660,-,-,150027,4369,167604
5661,-,-,11867,171,15483
5662,-,-,73475,2962,91179
5663,-,-,48690,646,59298
5664,-,-,4008,33,5501
5665,-,-,26721,671,35135
5666,-,-,22927,373,34396
5667,-,-,219554,5232,309792
5668,-,-,43757,267,66761
5669,-,-,1640,27,2492
5670,-,-,44453,1306,58181
5671,-,-,531563,23444,733568
5672,-,-,3957,25,5725
5673,-,-,899,8,2129
5674,-,-,500,0,974
5675,-,-,2735,9,3784
5676,-,-,65323,448,90986
5677,-,-,7761,190,12434
5678,-,-,30972,1256,47836
5679,-,-,60585,1005,76015
5680,-,-,1151,3,1542
5681,-,-,343930,6948,403242
5682,-,-,87675,799,117415
5683,-,-,6839,89,10414
5684,-,-,11775,228,17277
5685,-,-,152893,3217,208419
5686,-,-,121046,3017,150772
5687,-,-,2444,42,3050
5688,-,-,303711,3714,403616
5689,-,-,2709,5,3745
5690,-,-,81070,286,101367
5691,-,-,112452,558,131057
5692,-,-,2107,45,3724
5693,-,-,15109,251,27233
5694,-,-,1960,2,2290
5695,-,-,151473,4389,169412
5696,-,-,12296,175,16006
5697,-,-,74525,2976,92452
5698,-,-,49710,661,60596
5699,-,-,4149,33,5637
5700,-,-,27372,678,35831
5701,-,-,23850,381,35321
5702,-,-,227018,5368,318752
5703,-,-,45854,274,69304
5704,-,-,1714,28,2540
5705,-,-,45396,1323,59433
5706,-,-,543170,23775,747995
5707,-,-,4057,27,5843
5708,-,-,958,10,2240
5709,-,-,509,0,1003
5710,-,-,2850,9,3805
5711,-,-,67826,456,94668
5712,-,-,8080,199,13024
5713,-,-,33008,1307,49378
5714,-,-,62033,1017,77370
5715,-,-,1184,3,1576
5716,-,-,349682,7050,409238
5717,-,-,89350,808,120166
5718,-,-,7037,94,10857
5719,-,-,12124,239,17865
5720,-,-,157879,3294,213824
5721,-,-,124332,3073,153754
5722,-,-,2519,44,3081
5723,-,-,312687,3796,414164
5724,-,-,2754,5,3877
5725,-,-,82510,289,103794
5726,-,-,114772,561,133003
5727,-,-,2248,45,3985
5728,-,-,15818,262,28746
5729,-,-,1998,2,2306
5730,-,-,152922,4404,171366
5731,-,-,12729,178,16553
5732,-,-,75636,2989,93734
5733,-,-,50711,670,61987
5734,-,-,4308,34,5781
5735,-,-,28020,685,36377
5736,-,-,25103,397,36857
5737,-,-,235128,5483,327076
5738,-,-,48079,280,71701
5739,-,-,1745,32,2603
5740,-,-,46413,1345,60875
5741,-,-,554711,24103,764281
5742,-,-,4186,28,5960
5743,-,-,1035,10,2283
5744,-,-,584,0,1008
5745,-,-,2917,9,3851
5746,-,-,70714,470,97920
5747,-,-,8511,211,13556
5748,-,-,34091,1348,50848
5749,-,-,62971,1030,78777
5750,-,-,1195,3,1602
5751,-,-,355727,7137,415590
5752,-,-,90988,818,123090
5753,-,-,7232,98,11307
5754,-,-,12586,250,18571
5755,-,-,162741,3356,219457
5756,-,-,127644,3126,156766
5757,-,-,2586,45,3104
5758,-,-,321754,3884,424767
5759,-,-,2822,7,4034
5760,-,-,83927,296,105774
5761,-,-,117124,578,135035
5762,-,-,2296,52,4155
5763,-,-,16303,269,30092
5764,-,-,2042,2,2340
5765,-,-,154171,4426,173390
5766,-,-,13186,183,17004
5767,-,-,76731,3006,95009
5768,-,-,51620,682,63282
5769,-,-,4450,35,5945
5770,-,-,28510,694,37163
5771,-,-,26448,410,38435
5772,-,-,242229,5589,335928
5773,-,-,49849,287,73855
5774,-,-,1757,34,2638
5775,-,-,47467,1374,62433
5776,-,-,562401,24399,780689
5777,-,-,4239,28,6112
5778,-,-,1049,10,2343
5779,-,-,589,0,1011
5780,-,-,3026,9,3922
5781,-,-,73233,482,100934
5782,-,-,8968,221,14127
5783,-,-,35747,1404,52526
5784,-,-,65093,1043,80227
5785,-,-,1220,3,1627
5786,-,-,362133,7231,422085
5787,-,-,92837,827,124963
5788,-,-,7433,103,11644
5789,-,-,13066,257,19235
5790,-,-,167543,3423,225632
5791,-,-,130952,3176,159785
5792,-,-,2647,46,3132
5793,-,-,330526,3969,434771
5794,-,-,2885,7,4112
5795,-,-,85461,306,109040
5796,-,-,119540,582,136457
5797,-,-,2431,56,4346
5798,-,-,16989,277,31503
5799,-,-,2081,2,2367
5800,-,-,155678,4444,174748
5801,-,-,13577,192,17418
5802,-,-,77756,3020,96300
5803,-,-,52672,689,64732
5804,-,-,4515,38,6116
5805,-,-,29015,703,37698
5806,-,-,27143,417,41656
5807,-,-,249467,5702,342423
5808,-,-,51538,294,75385
5809,-,-,1874,34,2681
5810,-,-,48657,1394,63965
5811,-,-,573559,24583,792541
5812,-,-,4330,28,6252
5813,-,-,1162,10,2368
5814,-,-,591,0,1011
5815,-,-,3067,9,3950
5816,-,-,77286,492,103536
5817,-,-,9334,228,14411
5818,-,-,37027,1453,53992
5819,-,-,66812,1056,81693
5820,-,-,1225,3,1652
5821,-,-,368141,7322,428041
5822,-,-,95162,836,127697
5823,-,-,7674,113,12153
5824,-,-,13650,269,19827
5825,-,-,172140,3486,230414
5826,-,-,134270,3228,162778
5827,-,-,2714,46,3160
5828,-,-,339876,4053,445139
5829,-,-,2979,7,4212
5830,-,-,86895,315,111724
5831,-,-,121560,621,138349
5832,-,-,2551,57,4550
5833,-,-,17567,287,33387
5834,-,-,2122,2,2386
5835,-,-,156728,4462,177060
5836,-,-,13850,194,18006
5837,-,-,78887,3034,97629
5838,-,-,53835,706,66426
5839,-,-,4688,40,6255
5840,-,-,29484,717,38223
5841,-,-,28149,428,43833
5842,-,-,254626,5837,351481
5843,-,-,53649,298,76525
5844,-,-,1978,35,2733
5845,-,-,49992,1426,65490
5846,-,-,584537,24903,808306
5847,-,-,4450,29,6382
5848,-,-,1235,12,2440
5849,-,-,612,0,1020
5850,-,-,3201,9,4003
5851,-,-,80770,503,106561
5852,-,-,9675,240,14766
5853,-,-,38147,1512,55508
5854,-,-,68124,1069,83163
5855,-,-,1237,4,1670
5856,-,-,374172,7418,433969
5857,-,-,97402,846,130589
5858,-,-,7847,118,12702
5859,-,-,14076,280,20398
5860,-,-,176677,3542,235757
5861,-,-,137616,3283,165721
5862,-,-,2758,47,3186
5863,-,-,348330,4125,455531
5864,-,-,3075,7,4360
5865,-,-,88729,323,115279
5866,-,-,123794,646,141441
5867,-,-,2670,59,4789
5868,-,-,18220,299,35683
5869,-,-,2141,2,2435
5870,-,-,158586,4481,179569
5871,-,-,14059,204,18642
5872,-,-,79929,3046,98888
5873,-,-,54875,721,68218
5874,-,-,4760,43,6416
5875,-,-,30079,732,38864
5876,-,-,29747,438,44862
5877,-,-,260913,5950,361341
5878,-,-,55778,305,78072
5879,-,-,2007,35,2785
5880,-,-,51124,1453,66914
5881,-,-,598496,25195,825739
5882,-,-,4607,29,6507
5883,-,-,1318,13,2517
5884,-,-,661,0,1020
5885,-,-,3223,9,4017
5886,-,-,84073,514,109780
5887,-,-,9968,253,15157
5888,-,-,39742,1618,56989
5889,-,-,70674,1081,84674
5890,-,-,1269,4,1704
5891,-,-,380063,7516,439959
5892,-,-,100013,856,133406
5893,-,-,8033,126,13292
5894,-,-,14501,291,21234
5895,-,-,181364,3616,241439
5896,-,-,140913,3339,168697
5897,-,-,2823,48,3223
5898,-,-,358009,4200,465730
5899,-,-,3167,7,4574
5900,-,-,90700,330,118333
5901,-,-,124976,672,142967
5902,-,-,2883,63,5065
5903,-,-,18950,315,37967
5904,-,-,2154,2,2450
5905,-,-,160114,4500,182306
5906,-,-,14361,212,19355
5907,-,-,81055,3062,100213
5908,-,-,55889,740,70099
5909,-,-,4859,48,6615
5910,-,-,30759,743,39943
5911,-,-,30886,444,46480
5912,-,-,268035,6054,370206
5913,-,-,57728,315,79625
5914,-,-,2039,35,2840
5915,-,-,52215,1483,68586
5916,-,-,612484,25586,843844
5917,-,-,4774,32,6609
5918,-,-,1393,13,2626
5919,-,-,671,0,1040
5920,-,-,3324,9,4066
5921,-,-,87351,522,113411
5922,-,-,10279,260,15581
5923,-,-,41271,1690,58515
5924,-,-,71220,1095,86227
5925,-,-,1304,4,1738
5926,-,-,386173,7608,445851
5927,-,-,102024,866,135884
5928,-,-,8212,129,13816
5929,-,-,15009,300,22180
5930,-,-,185812,3691,247101
5931,-,-,144248,3394,171681
5932,-,-,2863,49,3257
5933,-,-,370163,4276,476506
5934,-,-,3280,7,4775
5935,-,-,92720,345,121224
5936,-,-,126371,701,144104
5937,-,-,3105,68,5268
5938,-,-,19625,337,40634
5939,-,-,2180,2,2467
5940,-,-,161865,4513,185220
5941,-,-,14747,220,19863
5942,-,-,82273,3076,101533
5943,-,-,57171,759,71983
5944,-,-,4965,50,6830
5945,-,-,31435,755,40990
5946,-,-,32043,447,48039
5947,-,-,274196,6170,379486
5948,-,-,60444,326,82104
5949,-,-,2085,35,2935
5950,-,-,53257,1513,70244
5951,-,-,625773,25964,863062
5952,-,-,4899,35,6699
5953,-,-,1468,14,2734
5954,-,-,683,0,1046
5955,-,-,3361,10,4107
5956,-,-,90331,531,116678
5957,-,-,10674,280,16164
5958,-,-,42543,1739,60013
5959,-,-,71899,1108,87797
5960,-,-,1329,5,1843
5961,-,-,392507,7687,451827
5962,-,-,104603,877,138395
5963,-,-,8483,136,14507
5964,-,-,15511,312,23011
5965,-,-,190818,3762,253175
5966,-,-,147553,3452,174659
5967,-,-,2904,50,3292
5968,-,-,382104,4347,487331
5969,-,-,3381,8,4914
5970,-,-,95063,352,123922
5971,-,-,128503,735,145832
5972,-,-,3290,69,5502
5973,-,-,20487,356,43163
5974,-,-,2234,2,2537
5975,-,-,163785,4538,188193
5976,-,-,15281,229,20455
5977,-,-,83419,3091,102844
5978,-,-,58580,781,74272
5979,-,-,4986,54,7018
5980,-,-,31924,770,42241
5981,-,-,34330,462,49797
5982,-,-,283298,6298,389232
5983,-,-,62555,337,84759
5984,-,-,2127,35,2996
5985,-,-,54649,1543,71880
5986,-,-,636574,26276,883862
5987,-,-,4975,36,6883
5988,-,-,1527,15,2916
5989,-,-,718,0,1062
5990,-,-,3392,10,4128
5991,-,-,93774,538,120221
5992,-,-,11107,298,16566
5993,-,-,43849,1808,61527
5994,-,-,73245,1122,89363
5995,-,-,1347,5,1901
5996,-,-,398366,7748,457697
5997,-,-,107530,886,140969
5998,-,-,8745,144,15109
5999,-,-,16056,330,23961
6000,-,-,195959,3843,259765
6001,-,-,150801,3510,177701
6002,-,-,2951,50,3332
6003,-,-,394019,4417,498125
6004,-,-,3472,8,5000
6005,-,-,96826,360,125459
6006,-,-,130485,750,147661
6007,-,-,3439,71,5763
6008,-,-,21198,380,45263
6009,-,-,2271,2,2575
6010,-,-,165973,4567,191449
6011,-,-,15839,236,20829
6012,-,-,84631,3105,104179
6013,-,-,60051,806,76549
6014,-,-,5184,55,7415
6015,-,-,32327,784,43557
6016,-,-,36184,469,51063
6017,-,-,292873,6393,398551
6018,-,-,64751,347,87841
6019,-,-,2151,35,3036
6020,-,-,55887,1572,73574
6021,-,-,644400,26604,907212
6022,-,-,5164,38,7022
6023,-,-,1556,16,3005
6024,-,-,734,0,1114
6025,-,-,3511,10,4178
6026,-,-,96364,546,124031
6027,-,-,11632,314,17032
6028,-,-,45455,1862,63473
6029,-,-,74861,1137,90956
6030,-,-,1371,5,1910
6031,-,-,404186,7836,463480
6032,-,-,110241,895,142771
6033,-,-,9048,149,15508
6034,-,-,16648,341,24629
6035,-,-,200738,3920,266283
6036,-,-,154008,3562,180788
6037,-,-,2997,50,3359
6038,-,-,404074,4487,506493
6039,-,-,3596,8,5180
6040,-,-,99076,370,128244
6041,-,-,132145,761,149027
6042,-,-,3734,74,5995
6043,-,-,22177,395,47280
6044,-,-,2291,2,2590
6045,-,-,168384,4599,193526
6046,-,-,16427,245,21173
6047,-,-,85907,3120,105509
6048,-,-,61611,829,78773
6049,-,-,5370,56,7660
6050,-,-,32760,801,44570
6051,-,-,37550,482,52620
6052,-,-,300770,6534,404324
6053,-,-,66997,359,89489
6054,-,-,2211,35,3064
6055,-,-,56909,1589,75459
6056,-,-,659322,27027,923641
6057,-,-,5358,38,7106
6058,-,-,1560,17,3034
6059,-,-,735,0,1114
6060,-,-,3685,10,4220
6061,-,-,99398,556,127892
6062,-,-,12135,325,17316
6063,-,-,47020,1923,65583
6064,-,-,76427,1151,92536
6065,-,-,1396,5,1939
6066,-,-,410116,7925,469256
6067,-,-,112587,906,145163
6068,-,-,9342,152,16135
6069,-,-,17123,348,25436
6070,-,-,205731,3976,271851
6071,-,-,157029,3620,183865
6072,-,-,3035,50,3392
6073,-,-,415765,4560,517094
6074,-,-,3723,9,5402
6075,-,-,101239,378,130823
6076,-,-,134391,765,150502
6077,-,-,3960,78,6372
6078,-,-,22792,407,50114
6079,-,-,2321,2,2617
6080,-,-,170140,4618,197135
6081,-,-,16875,256,21630
6082,-,-,87352,3133,106804
6083,-,-,63315,854,81059
6084,-,-,5445,60,7831
6085,-,-,33251,815,45925
6086,-,-,39362,496,55296
6087,-,-,308573,6680,412190
6088,-,-,68863,372,92515
6089,-,-,2211,35,3102
6090,-,-,58509,1609,77323
6091,-,-,672556,27407,943772
6092,-,-,5480,39,7202
6093,-,-,1716,17,3076
6094,-,-,745,0,1123
6095,-,-,3739,10,4245
6096,-,-,102185,569,131382
6097,-,-,12581,337,17749
6098,-,-,49327,1990,67547
6099,-,-,77872,1164,94126
6100,-,-,1413,7,1958
6101,-,-,416715,8012,474940
6102,-,-,115072,916,147642
6103,-,-,9653,161,16717
6104,-,-,17473,360,26094
6105,-,-,211170,4047,278473
6106,-,-,160025,3677,186956
6107,-,-,3078,51,3426
6108,-,-,425607,4634,527512
6109,-,-,3906,9,5545
6110,-,-,103504,396,133066
6111,-,-,135791,775,152192
6112,-,-,4140,80,6704
6113,-,-,24414,477,52932
6114,-,-,2346,2,2643
6115,-,-,172763,4638,201174
6116,-,-,17156,262,22251
6117,-,-,88688,3149,108133
6118,-,-,65143,882,83353
6119,-,-,5597,63,8147
6120,-,-,33871,832,47542
6121,-,-,40659,512,56897
6122,-,-,315433,6808,421730
6123,-,-,70917,384,95917
6124,-,-,2329,35,3142
6125,-,-,59850,1640,79192
6126,-,-,686462,27787,967349
6127,-,-,5548,40,7362
6128,-,-,1823,19,3197
6129,-,-,750,0,1192
6130,-,-,3787,10,4375
6131,-,-,105295,580,135130
6132,-,-,12967,347,18084
6133,-,-,50558,2061,69684
6134,-,-,79450,1178,95736
6135,-,-,1429,7,1989
6136,-,-,423231,8090,480524
6137,-,-,117143,927,150176
6138,-,-,9993,173,17252
6139,-,-,18262,372,27211
6140,-,-,216901,4112,285041
6141,-,-,162992,3730,190063
6142,-,-,3121,51,3465
6143,-,-,435647,4702,537687
6144,-,-,4005,9,5672
6145,-,-,105701,414,135805
6146,-,-,137544,785,153568
6147,-,-,4331,83,6987
